\N,WillowSprings,CA,18910
\N,Willows,CA,8857
\N,Wilmington,CA,53815
\N,Wilseyville,CA,413
\N,WilshireLaBrea,CA,36865
\N,WilsonaGardens,CA,111387
\N,Wilsonia,CA,25
\N,Wilton,CA,6758
\N,Winchester,CA,23172
\N,Windsor,CA,28532
\N,WindsorHills,CA,52616
\N,Winnetka,CA,45061
\N,Winterhaven,CA,3158
\N,Winters,CA,9156
\N,Winton,CA,13074
\N,Wishon,CA,295
\N,WitterSpgs,CA,198
\N,WitterSprings,CA,198
\N,Wla,CA,42147
\N,WoffordHeights,CA,2536
\N,WoffordHts,CA,2536
\N,Woodacre,CA,1429
\N,Woodbridge,CA,4018
\N,Woodcrest,CA,53778
\N,Woodfords,CA,957
\N,Woodlake,CA,9548
\N,Woodland,CA,59848
\N,WoodlandHills,CA,117915
\N,WoodlandHls,CA,117915
\N,Woodleaf,CA,295
\N,Woodside,CA,62121
\N,Woodville,CA,75004
\N,Woody,CA,119
\N,Wrightwood,CA,4894
\N,Wyandotte,CA,20384
\N,XlRanchIndianReservation,CA,5490
\N,YankeeHill,CA,20384
\N,YankeeJims,CA,9495
\N,Yermo,CA,1379
\N,Yettem,CA,0
\N,Yolo,CA,425
\N,YorbaLinda,CA,66570
\N,Yorkville,CA,139
\N,Yosemite,CA,1272
\N,YosemiteNationalPark,CA,1272
\N,YosemiteNtpk,CA,1272
\N,Yountville,CA,3021
\N,Yreka,CA,10031
\N,YubaCity,CA,76660
\N,Yucaipa,CA,52606
\N,YuccaValley,CA,27727
\N,Zamora,CA,236
\N,Zenia,CA,262
\N,Agate,CO,392
\N,Aguilar,CO,954
\N,Akron,CO,2558
\N,Alamosa,CO,14675
\N,Allenspark,CO,420
\N,Allison,CO,5225
\N,Alma,CO,933
\N,Almont,CO,275
\N,Alpine,CO,1148
\N,AlpineVillage,CO,1017
\N,Amherst,CO,154
\N,Antlers,CO,13006
\N,Anton,CO,154
\N,Antonito,CO,2267
\N,Appleton,CO,9779
\N,AquaRamon,CO,3231
\N,Arapahoe,CO,238
\N,Arboles,CO,270
\N,Arickaree,CO,154
\N,Arlington,CO,14
\N,Aroya,CO,31
\N,Arriba,CO,327
\N,Arriola,CO,14459
\N,Arvada,CO,140322
\N,Aspen,CO,9941
\N,AspenGerbaz,CO,9921
\N,AspenPark,CO,8354
\N,Atwood,CO,349
\N,Ault,CO,2791
\N,Aurora,CO,414695
\N,Austin,CO,1655
\N,Avon,CO,10450
\N,Avondale,CO,1560
\N,Axel,CO,3834
\N,Bailey,CO,8042
\N,Baldwin,CO,9075
\N,Barton,CO,760
\N,Basalt,CO,5914
\N,BattlementMesa,CO,5957
\N,Baxter,CO,11513
\N,Baxterville,CO,3231
\N,Bayfield,CO,8228
\N,BearMine,CO,158
\N,BeaverCreek,CO,10450
\N,Bedrock,CO,55
\N,BellePlain,CO,30498
\N,Bellvue,CO,2185
\N,Bennett,CO,5514
\N,BentsFort,CO,9894
\N,BentsOldFort,CO,9894
\N,Berthoud,CO,10296
\N,BeshoarJct,CO,12480
\N,Bessemer,CO,25540
\N,Bethune,CO,453
\N,Beulah,CO,1236
\N,BigBend,CO,865
\N,BlackForest,CO,18059
\N,BlackHawk,CO,4326
\N,Blackhawk,CO,22537
\N,Blanca,CO,805
\N,Blende,CO,11513
\N,BlueMountain,CO,446
\N,BlueRiver,CO,9627
\N,BonanzaCity,CO,225
\N,Boncarbo,CO,134
\N,Bond,CO,169
\N,Boone,CO,1071
\N,Boulder,CO,120932
\N,Bountiful,CO,2341
\N,Bovina,CO,343
\N,BowMar,CO,44795
\N,Bowie,CO,3701
\N,Boyero,CO,1093
\N,Brandon,CO,1296
\N,Branson,CO,125
\N,Breckenridge,CO,9627
\N,Breen,CO,2193
\N,Brewster,CO,9066
\N,Briggsdale,CO,659
\N,Brighton,CO,73471
\N,Bristol,CO,1559
\N,Broadacre,CO,1560
\N,Brookside,CO,29742
\N,Broomfield,CO,92337
\N,BrownsPark,CO,249
\N,Brush,CO,7179
\N,BtlmtMesa,CO,5957
\N,BuckskinJoe,CO,29742
\N,BuenaVista,CO,7623
\N,BuffaloCreek,CO,184
\N,Buford,CO,3834
\N,Burlington,CO,5304
\N,Burns,CO,104
\N,Byers,CO,2458
\N,Caddoa,CO,224
\N,CadetSta,CO,0
\N,Cahone,CO,388
\N,Calhan,CO,6351
\N,Campo,CO,326
\N,CanonCity,CO,29742
\N,Capulin,CO,303
\N,Carbondale,CO,15235
\N,Cardiff,CO,15442
\N,Carlton,CO,9534
\N,Carmel,CO,14675
\N,Carr,CO,430
\N,Cascade,CO,1519
\N,CastlePines,CO,22612
\N,CastleRock,CO,67419
\N,Cedaredge,CO,5243
\N,Cedarwood,CO,1888
\N,CementCreek,CO,3446
\N,Centennial,CO,254247
\N,Center,CO,3447
\N,CentralCity,CO,822
\N,Chama,CO,276
\N,CheneyCenter,CO,1559
\N,Cheraw,CO,193
\N,CherryHills,CO,88230
\N,CherryHillsVillage,CO,88230
\N,CherryHlVlg,CO,88230
\N,CheyenneWells,CO,1127
\N,CheyenneWls,CO,1127
\N,ChimneyRock,CO,19674
\N,ChipitaPark,CO,1519
\N,Chivington,CO,962
\N,Chromo,CO,115
\N,Cimarron,CO,141
\N,CimarronHills,CO,77382
\N,Clark,CO,706
\N,Cleora,CO,8645
\N,Clifton,CO,13447
\N,Climax,CO,0
\N,CoSpgs,CO,525713
\N,CoalCreek,CO,310
\N,Coalby,CO,5243
\N,Coaldale,CO,263
\N,Coalmont,CO,0
\N,Cokedale,CO,12480
\N,Collbran,CO,1537
\N,CollegeHeightsDurango,CO,28308
\N,ColoCity,CO,1690
\N,ColoSpgs,CO,525713
\N,Colona,CO,22437
\N,ColoradoCity,CO,1690
\N,ColoradoSpgs,CO,525713
\N,ColoradoSprings,CO,525713
\N,ColumbineValley,CO,44795
\N,ColumbineVly,CO,44795
\N,CommerceCity,CO,42699
\N,Como,CO,439
\N,Conejos,CO,156
\N,Conifer,CO,8354
\N,Cope,CO,275
\N,CopperMtn,CO,3676
\N,Cordillera,CO,10276
\N,Cortez,CO,14459
\N,Cory,CO,0
\N,Cotopaxi,CO,1639
\N,Cowdrey,CO,43
\N,Craig,CO,12921
\N,Crawford,CO,1612
\N,Creede,CO,671
\N,CrestedButte,CO,4398
\N,CrestedButteSo,CO,952
\N,Crestone,CO,1189
\N,CrippleCreek,CO,2055
\N,Crook,CO,381
\N,Crowley,CO,155
\N,Crystal,CO,15235
\N,CrystalHills,CO,5476
\N,Crystola,CO,11754
\N,Dacono,CO,4106
\N,DeBeque,CO,979
\N,Deckers,CO,3833
\N,DeerTrail,CO,1171
\N,DelNorte,CO,3231
\N,Delhi,CO,651
\N,Delta,CO,13874
\N,Denver,CO,1227887
\N,Deora,CO,5134
\N,Devine,CO,30498
\N,Dillon,CO,7278
\N,Dinosaur,CO,465
\N,Divide,CO,4023
\N,Dolores,CO,4409
\N,Dotsero,CO,7721
\N,DoveCreek,CO,1387
\N,Doyleville,CO,9075
\N,Drake,CO,1010
\N,Dumont,CO,565
\N,Dunton,CO,4409
\N,Dupont,CO,228
\N,Durango,CO,36051
\N,Eads,CO,962
\N,Eagle,CO,8215
\N,EastAlamosa,CO,14675
\N,EastLake,CO,31746
\N,EastOrchardMesa,CO,5321
\N,EastVail,CO,5581
\N,EastWeston,CO,812
\N,Eastlake,CO,0
\N,Eaton,CO,7482
\N,Eckert,CO,1714
\N,Eckley,CO,425
\N,Edgewater,CO,24821
\N,Edison,CO,1325
\N,Edler,CO,1932
\N,Edwards,CO,10276
\N,Egnar,CO,121
\N,ElJebel,CO,15235
\N,ElMoro,CO,12480
\N,ElRito,CO,1434
\N,Elbert,CO,4232
\N,EldoradoSprg,CO,253
\N,EldoradoSprings,CO,253
\N,Elizabeth,CO,12042
\N,ElkSprings,CO,19
\N,Elkton,CO,594
\N,Ellicott,CO,6351
\N,Empire,CO,486
\N,Englewood,CO,99594
\N,Erie,CO,24360
\N,Espinoza,CO,2267
\N,EstesPark,CO,9389
\N,Estrella,CO,14675
\N,Evans,CO,74541
\N,Evergreen,CO,63156
\N,FairView,CO,9894
\N,Fairmont,CO,9894
\N,Fairplay,CO,3481
\N,Falcon,CO,21993
\N,Farisita,CO,5138
\N,Farista,CO,4602
\N,FederalHeights,CO,95128
\N,FederalHgts,CO,69191
\N,Firestone,CO,48374
\N,FirstView,CO,1127
\N,Flagler,CO,911
\N,Fleming,CO,878
\N,Florence,CO,9066
\N,Florida,CO,2267
\N,Florissant,CO,5180
\N,ForbesPark,CO,840
\N,FortBent,CO,9894
\N,FortCarson,CO,2988
\N,FortCollins,CO,175625
\N,FortGarland,CO,840
\N,FortLogan,CO,16123
\N,FortLupton,CO,12079
\N,FortLyon,CO,5620
\N,FortMorgan,CO,16926
\N,Fountain,CO,27311
\N,Fowler,CO,1856
\N,FoxCreek,CO,2267
\N,Foxfield,CO,41219
\N,Foxton,CO,8354
\N,Franktown,CO,3942
\N,Fraser,CO,2309
\N,Frederick,CO,70920
\N,Freeman,CO,3231
\N,Frisco,CO,3676
\N,Fruita,CO,15397
\N,Fruitvale,CO,28481
\N,FtBent,CO,9894
\N,FtCarson,CO,2988
\N,FtCollins,CO,157679
\N,FtGarland,CO,840
\N,FtLogan,CO,16123
\N,FtLupton,CO,12079
\N,FtLyon,CO,5620
\N,Galeton,CO,268
\N,Garcia,CO,1434
\N,GardenCity,CO,48603
\N,Gardner,CO,536
\N,Gateway,CO,139
\N,GemVillage,CO,8228
\N,Genoa,CO,343
\N,Georgetown,CO,1080
\N,Gilcrest,CO,1028
\N,Gill,CO,946
\N,Gilman,CO,1121
\N,GladePark,CO,763
\N,GlenHaven,CO,165
\N,Glendale,CO,12875
\N,Glenwood,CO,15442
\N,GlenwoodSpgs,CO,15442
\N,GlenwoodSprings,CO,15442
\N,Golden,CO,81367
\N,Goldfield,CO,594
\N,Granada,CO,760
\N,Granby,CO,3715
\N,GrandJct,CO,103017
\N,GrandJunction,CO,103017
\N,GrandLake,CO,1964
\N,GrandMesa,CO,5243
\N,GrandValley,CO,5957
\N,Granite,CO,0
\N,Grant,CO,193
\N,GrantsRanch,CO,62648
\N,Greeley,CO,101464
\N,GreenMountainFalls,CO,921
\N,GreenMtnFls,CO,921
\N,Greenwood,CO,2298
\N,GreenwoodVillage,CO,96885
\N,GreenwoodVlg,CO,96885
\N,Greystone,CO,249
\N,Grover,CO,540
\N,Guffey,CO,806
\N,Gunnison,CO,9790
\N,Gypsum,CO,7721
\N,Hale,CO,405
\N,Hamilton,CO,112
\N,Hartman,CO,61
\N,Hartsel,CO,909
\N,Hasty,CO,224
\N,Haswell,CO,88
\N,Hawley,CO,5670
\N,Haxtun,CO,1494
\N,Hayden,CO,2463
\N,Heeney,CO,7002
\N,Henderson,CO,11054
\N,Henry,CO,14675
\N,Hereford,CO,0
\N,Hermosa,CO,28308
\N,Hesperus,CO,2193
\N,HghlndsRanch,CO,93759
\N,HighlandsRanch,CO,93759
\N,Hillrose,CO,529
\N,Hillside,CO,23
\N,Hoehne,CO,0
\N,Holly,CO,1559
\N,Holyoke,CO,3045
\N,Homelake,CO,0
\N,Hooper,CO,261
\N,HornCreek,CO,3830
\N,HotSlphrSpr,CO,753
\N,HotSulphurSprings,CO,753
\N,Hotchkiss,CO,3883
\N,Howard,CO,823
\N,Hoyt,CO,2359
\N,Hudson,CO,4309
\N,Hugo,CO,1093
\N,Hygiene,CO,0
\N,IdahoSprings,CO,3097
\N,Idalia,CO,405
\N,Idledale,CO,197
\N,Ignacio,CO,5225
\N,Iliff,CO,648
\N,Ilse,CO,29742
\N,IndianCreek,CO,1339
\N,IndianHills,CO,1224
\N,Iola,CO,9075
\N,IronCity,CO,1017
\N,Irondale,CO,42699
\N,JacksCabin,CO,275
\N,Jamestown,CO,497
\N,Jansen,CO,12480
\N,Jaroso,CO,56
\N,Jefferson,CO,620
\N,Joes,CO,260
\N,JohnMartinReservoir,CO,224
\N,JohnsonVillage,CO,7623
\N,Johnstown,CO,11301
\N,Julesburg,CO,1537
\N,Karval,CO,203
\N,Keenesburg,CO,3011
\N,Kersey,CO,2989
\N,Keystone,CO,7278
\N,Kim,CO,289
\N,Kiowa,CO,2587
\N,Kirk,CO,207
\N,KitCarson,CO,422
\N,Kittredge,CO,612
\N,Kline,CO,2193
\N,Koen,CO,760
\N,Kornman,CO,9534
\N,Kremmling,CO,2450
\N,LaIsla,CO,2267
\N,LaJara,CO,2341
\N,LaJunta,CO,9894
\N,LaSalle,CO,3905
\N,LaVeta,CO,1339
\N,Lafayette,CO,26378
\N,Laird,CO,3795
\N,LakeCity,CO,802
\N,LakeGeorge,CO,549
\N,Lakeside,CO,18051
\N,Lakewood,CO,266677
\N,Lamar,CO,9534
\N,Laporte,CO,2636
\N,Lariat,CO,7344
\N,Larkspur,CO,5308
\N,LasAnimas,CO,5134
\N,LasMesitas,CO,2267
\N,Lasauses,CO,1470
\N,Lascar,CO,1888
\N,LastChance,CO,255
\N,Lay,CO,12921
\N,Lazear,CO,0
\N,Leadville,CO,7090
\N,Lewis,CO,639
\N,Limon,CO,3341
\N,Lindon,CO,108
\N,Littleton,CO,320420
\N,Livermore,CO,1759
\N,Lobatos,CO,2267
\N,Lochbuie,CO,11973
\N,LogLaneVillage,CO,884
\N,LogLaneVlg,CO,884
\N,Loma,CO,2300
\N,LoneTree,CO,47237
\N,Lonetree,CO,18020
\N,Longmont,CO,117461
\N,LosFuertes,CO,1434
\N,LosPinas,CO,2267
\N,Louisville,CO,31034
\N,Louviers,CO,243
\N,Loveland,CO,94052
\N,Lowry,CO,7559
\N,Lubers,CO,418
\N,Lucerne,CO,0
\N,Ludlow,CO,12480
\N,Lycan,CO,137
\N,Lyons,CO,4461
\N,Mack,CO,871
\N,Maher,CO,1612
\N,Manassa,CO,1318
\N,Mancos,CO,4069
\N,ManitouSpgs,CO,5476
\N,ManitouSprings,CO,5476
\N,Manzanola,CO,990
\N,Marble,CO,15235
\N,Marvel,CO,0
\N,MasonicPark,CO,1148
\N,Masonville,CO,0
\N,Massadona,CO,446
\N,Matheson,CO,254
\N,Maxey,CO,1932
\N,Maxeyville,CO,7344
\N,MayValley,CO,9534
\N,Maybell,CO,249
\N,Maysville,CO,8645
\N,McClave,CO,418
\N,McCoy,CO,136
\N,Mead,CO,3631
\N,Meeker,CO,3834
\N,Meredith,CO,61
\N,MeridianLake,CO,952
\N,Merino,CO,935
\N,Mesa,CO,793
\N,MesaVerde,CO,26
\N,MesaVerdeNationalPark,CO,26
\N,Mesita,CO,1434
\N,Milliken,CO,5887
\N,Minturn,CO,1121
\N,Mirage,CO,672
\N,Model,CO,651
\N,Moffat,CO,672
\N,Mogote,CO,2267
\N,Molina,CO,184
\N,Monarch,CO,10
\N,Montbello,CO,10058
\N,Montclair,CO,7559
\N,MonteVista,CO,7344
\N,Montezuma,CO,7278
\N,Montrose,CO,32971
\N,Monument,CO,19637
\N,MonumentLakePark,CO,812
\N,MonumentPark,CO,812
\N,Morgan,CO,2341
\N,Morrison,CO,15147
\N,Mosca,CO,531
\N,MountCrestedButte,CO,952
\N,MountPrinceton,CO,1017
\N,MountainVillage,CO,4965
\N,MountainVlg,CO,4965
\N,MtCrestedButte,CO,952
\N,Mutual,CO,4602
\N,NAvondale,CO,1560
\N,Nast,CO,61
\N,Nathrop,CO,1017
\N,Naturita,CO,692
\N,Nederland,CO,3338
\N,NewCastle,CO,7104
\N,NewLiberty,CO,871
\N,NewRaymer,CO,225
\N,Ninaview,CO,5134
\N,Niwot,CO,78051
\N,Norrie,CO,61
\N,NorthAvondale,CO,1560
\N,NorthGlenn,CO,71323
\N,NorthLaJunta,CO,9894
\N,Northglenn,CO,172260
\N,Norwood,CO,1480
\N,Nucla,CO,1239
\N,Numa,CO,2726
\N,Nunn,CO,1001
\N,OakCreek,CO,2224
\N,OhioCity,CO,82
\N,Ojo,CO,1339
\N,Olathe,CO,5424
\N,OldSnowmass,CO,1391
\N,OlneySprings,CO,2439
\N,Ophir,CO,181
\N,Orchard,CO,299
\N,OrchardCity,CO,3369
\N,Ordway,CO,2726
\N,Ortiz,CO,2267
\N,Otis,CO,1074
\N,Ouray,CO,1124
\N,Ovid,CO,488
\N,Oxford,CO,5225
\N,Padroni,CO,156
\N,Pagoda,CO,112
\N,PagosaLakes,CO,11446
\N,PagosaSpgs,CO,11446
\N,PagosaSprings,CO,11446
\N,Paisaje,CO,2267
\N,Palisade,CO,5321
\N,PalmerLake,CO,2042
\N,Pandora,CO,4965
\N,Paoli,CO,29
\N,Paonia,CO,3701
\N,Parachute,CO,5957
\N,Paradox,CO,181
\N,Parkdale,CO,29742
\N,Parker,CO,84861
\N,Parlin,CO,79
\N,Parshall,CO,391
\N,Peetz,CO,462
\N,Penitentiary,CO,29742
\N,Penrose,CO,4323
\N,Peyton,CO,21993
\N,Phippsburg,CO,337
\N,PiedrePark,CO,270
\N,Pierce,CO,1432
\N,Pine,CO,3287
\N,Pinecliffe,CO,23
\N,Pinon,CO,9641
\N,PinonCanyon,CO,12480
\N,Pitkin,CO,78
\N,Placerville,CO,727
\N,PlateauCity,CO,1537
\N,Platteville,CO,4176
\N,Plaza,CO,3231
\N,PleasantView,CO,476
\N,PonchaSpgs,CO,606
\N,PonchaSprings,CO,606
\N,Portland,CO,9066
\N,Powderhorn,CO,93
\N,Pritchett,CO,282
\N,ProspectHeights,CO,29742
\N,Prowers,CO,9534
\N,Pryor,CO,4602
\N,Pueblo,CO,151815
\N,PuebloWest,CO,29709
\N,PunkinCenter,CO,3819
\N,Purgatory,CO,28308
\N,Rainbow,CO,275
\N,Ramah,CO,666
\N,Rand,CO,51
\N,Rangely,CO,2808
\N,Raymer,CO,225
\N,RedCliff,CO,277
\N,RedFeLks,CO,851
\N,RedFeatherLakes,CO,851
\N,RedMountain,CO,1124
\N,Redmesa,CO,2193
\N,Redstone,CO,15235
\N,Redvale,CO,460
\N,Richfield,CO,2341
\N,Rico,CO,282
\N,Ridgway,CO,2682
\N,Rifle,CO,13006
\N,RioBlanco,CO,13006
\N,Riverbend,CO,952
\N,Roberta,CO,9894
\N,Rockrimmon,CO,27398
\N,Rockvale,CO,398
\N,RockyFord,CO,5670
\N,RogersMesa,CO,3883
\N,Roggen,CO,574
\N,Rollinsville,CO,0
\N,Romeo,CO,404
\N,Rosita,CO,3830
\N,Roxborough,CO,10190
\N,Ruedi,CO,5914
\N,Rulison,CO,18963
\N,Rush,CO,754
\N,Rye,CO,1888
\N,Saguache,CO,838
\N,SaintElmo,CO,1017
\N,Salida,CO,8655
\N,SanAcacio,CO,1470
\N,SanAntonio,CO,2267
\N,SanFrancisco,CO,1434
\N,SanIsabel,CO,1888
\N,SanLuis,CO,1434
\N,SanMiguel,CO,2267
\N,SanPablo,CO,1434
\N,SanPedro,CO,1434
\N,SanRafeal,CO,2267
\N,SandDunesMo,CO,14675
\N,Sanford,CO,1470
\N,SangreDeCri,CO,840
\N,SangreDeCristoRanches,CO,840
\N,Sapinero,CO,0
\N,Sargents,CO,48
\N,SargentsSchool,CO,7344
\N,Sawpit,CO,5692
\N,Security,CO,38756
\N,Sedalia,CO,3833
\N,Sedgwick,CO,341
\N,Seibert,CO,318
\N,Severance,CO,62765
\N,ShadyCamp,CO,9534
\N,Shawnee,CO,57
\N,Sheridan,CO,20867
\N,SheridanLake,CO,334
\N,Silt,CO,4904
\N,SilverCliff,CO,3830
\N,SilverPlume,CO,194
\N,Silvercreek,CO,3715
\N,Silverthorne,CO,7413
\N,Silverton,CO,659
\N,Simla,CO,911
\N,Skyland,CO,952
\N,Slater,CO,31
\N,SlickRock,CO,121
\N,Smeltertown,CO,8645
\N,Snowmass,CO,1391
\N,SnowmassVillage,CO,2839
\N,SnowmassVlg,CO,2839
\N,Snyder,CO,412
\N,Somerset,CO,158
\N,Sopris,CO,12480
\N,SouthFork,CO,1148
\N,SparCity,CO,671
\N,SpringCreek,CO,275
\N,Springfield,CO,1932
\N,SquawPoint,CO,1387
\N,Stanley,CO,14675
\N,Starkville,CO,12480
\N,Steamboat,CO,17057
\N,SteamboatSpr,CO,17057
\N,SteamboatSprings,CO,17057
\N,Sterling,CO,18857
\N,Stoneham,CO,164
\N,Stoner,CO,4409
\N,Stonewall,CO,812
\N,Stonington,CO,981
\N,Strasburg,CO,4834
\N,StratmoorHills,CO,37719
\N,Stratton,CO,1157
\N,SugarCity,CO,418
\N,Summitville,CO,3231
\N,Superior,CO,31034
\N,Sweetwater,CO,7721
\N,Swink,CO,532
\N,Swissvale,CO,8645
\N,Tabernash,CO,1606
\N,Tamarron,CO,28308
\N,TanglewoodAcres,CO,3830
\N,Tarryall,CO,549
\N,TaylorPark,CO,9350
\N,Telluride,CO,4965
\N,Tercio,CO,812
\N,TexasCreek,CO,1639
\N,Thatcher,CO,651
\N,Thornton,CO,298771
\N,Tiffany,CO,5225
\N,TimberLake,CO,9894
\N,Timnath,CO,624
\N,Timpas,CO,9894
\N,Tincup,CO,275
\N,Toltec,CO,4602
\N,Toonerville,CO,5134
\N,Toponas,CO,48
\N,TorresCanon,CO,812
\N,Towaoc,CO,1493
\N,Towner,CO,334
\N,TrackCity,CO,2267
\N,Trinchera,CO,70
\N,Trinidad,CO,12480
\N,Truckton,CO,1325
\N,Turret,CO,8645
\N,TwinLakes,CO,220
\N,TwinRock,CO,5180
\N,TwoButtes,CO,137
\N,Tyrone,CO,651
\N,UsafAcademy,CO,6682
\N,UtePass,CO,921
\N,Utleyville,CO,282
\N,Vail,CO,5581
\N,Vallecito,CO,8228
\N,Vernon,CO,163
\N,Victor,CO,594
\N,Vigil,CO,812
\N,Vilas,CO,145
\N,VillaGrove,CO,225
\N,Villegreen,CO,289
\N,Vineland,CO,11513
\N,VirginiaDale,CO,1759
\N,Vona,CO,255
\N,Vroman,CO,5670
\N,WagonWheelGap,CO,1148
\N,Wahatoya,CO,1339
\N,Walden,CO,1300
\N,Walsenburg,CO,4602
\N,Walsh,CO,981
\N,Ward,CO,572
\N,Washington,CO,14675
\N,Watkins,CO,1323
\N,Wattenburg,CO,12079
\N,Waverly,CO,14675
\N,Welby,CO,49598
\N,Weldona,CO,791
\N,Wellington,CO,8642
\N,Wellsville,CO,8645
\N,WestFarm,CO,9534
\N,WestGlenwood,CO,15442
\N,WestVail,CO,5581
\N,WestVillage,CO,2839
\N,Westcliffe,CO,3830
\N,WesternAreaUsps,CO,0
\N,Westminster,CO,329409
\N,Weston,CO,812
\N,WestwoodLake,CO,11754
\N,Wetmore,CO,410
\N,WheatRidge,CO,84684
\N,WhitePine,CO,48
\N,Whitewater,CO,2073
\N,Widefield,CO,30596
\N,Wiggins,CO,2359
\N,WildHorse,CO,31
\N,WildhorseMesa,CO,1434
\N,Wiley,CO,865
\N,Willard,CO,935
\N,Williamsburg,CO,9066
\N,Windsor,CO,38621
\N,WindyPoint,CO,0
\N,WinterPark,CO,1630
\N,Wolcott,CO,65
\N,WoodlandPark,CO,11754
\N,Woodmoor,CO,19637
\N,Woodrow,CO,255
\N,WoodyCreek,CO,242
\N,Wray,CO,3795
\N,Yampa,CO,585
\N,YellowJacket,CO,131
\N,Yoder,CO,1325
\N,Yuma,CO,4698
\N,Abington,CT,0
\N,Amston,CT,4083
\N,Andover,CT,3297
\N,Ansonia,CT,19237
\N,Ashford,CT,4454
\N,Avon,CT,18385
\N,Bakersville,CT,6707
\N,Ballouville,CT,0
\N,Baltic,CT,3282
\N,Bantam,CT,1446
\N,Barkhamsted,CT,3285
\N,BarrySquare,CT,27449
\N,BeaconFalls,CT,6033
\N,BelleHaven,CT,24027
\N,Berlin,CT,18565
\N,Bethany,CT,5563
\N,Bethel,CT,18581
\N,Bethlehem,CT,3577
\N,Bishop'sCorner,CT,17267
\N,BishopsCor,CT,0
\N,BishopsCorner,CT,0
\N,Bissell,CT,25705
\N,Bkln,CT,8244
\N,Bloomfield,CT,20486
\N,BlueHills,CT,22879
\N,Bolton,CT,4986
\N,Borough,CT,31242
\N,Botsford,CT,0
\N,Bozrah,CT,2592
\N,Branford,CT,27860
\N,Bridgeport,CT,144195
\N,Bridgewater,CT,1735
\N,Bristol,CT,60448
\N,BroadBrook,CT,6226
\N,Brookfield,CT,16466
\N,BrookfieldCenter,CT,16466
\N,BrookfldCtr,CT,16466
\N,Brooklyn,CT,8244
\N,Burlington,CT,9326
\N,Canaan,CT,2865
\N,Canterbury,CT,5137
\N,Canton,CT,10129
\N,CantonCenter,CT,0
\N,CenterGroton,CT,31242
\N,Centerbrook,CT,693
\N,Centerville-MountCarmel,CT,19848
\N,Central,CT,1410
\N,CentralVillage,CT,258
\N,CentralVlg,CT,258
\N,Chaplin,CT,2257
\N,CherryBrook,CT,0
\N,Cheshire,CT,29161
\N,Chester,CT,3994
\N,Chesterfield,CT,7429
\N,ChestnutHill,CT,20114
\N,Clinton,CT,13235
\N,Cobalt,CT,214
\N,Colbrook,CT,314
\N,Colchester,CT,21039
\N,Colebrook,CT,314
\N,Collinsville,CT,10292
\N,Columbia,CT,5492
\N,Conantville,CT,20114
\N,CorbinsCorner,CT,12650
\N,Cornwall,CT,0
\N,CornwallBrg,CT,1699
\N,CornwallBridge,CT,1699
\N,CosCob,CT,7150
\N,Coventry,CT,12428
\N,Cromwell,CT,14005
\N,Danbury,CT,80882
\N,Danielson,CT,11183
\N,Darien,CT,20732
\N,Dayville,CT,6650
\N,DeepRiver,CT,11154
\N,Derby,CT,12914
\N,Durham,CT,7388
\N,EGlastonbury,CT,0
\N,EGlstnbry,CT,0
\N,EHartford,CT,51263
\N,EHaven,CT,38978
\N,EHtfd,CT,26956
\N,EKillingly,CT,60
\N,EWindsorHl,CT,0
\N,EWoodstock,CT,0
\N,EastBerlin,CT,1296
\N,EastBrooklyn,CT,11183
\N,EastCanaan,CT,647
\N,EastEnd,CT,27122
\N,EastGlastonbury,CT,0
\N,EastGranby,CT,5117
\N,EastHaddam,CT,5097
\N,EastHampton,CT,12808
\N,EastHartford,CT,51263
\N,EastHartland,CT,1492
\N,EastHaven,CT,68839
\N,EastHtfd,CT,24307
\N,EastKillingly,CT,60
\N,EastLyme,CT,6607
\N,EastNorwalk,CT,7892
\N,EastPutnam,CT,9510
\N,EastThompson,CT,4140
\N,EastWillington,CT,6041
\N,EastWindsor,CT,4936
\N,EastWindsorHill,CT,0
\N,EastWoodstock,CT,0
\N,Eastford,CT,1408
\N,Easton,CT,7453
\N,Ellington,CT,15547
\N,Elliot,CT,4498
\N,Elmwood,CT,12650
\N,Enfield,CT,44654
\N,Essex,CT,3245
\N,Exeter,CT,7308
\N,Fabyan,CT,0
\N,FairHaven,CT,38978
\N,Fairfield,CT,55023
\N,FallsVillage,CT,1287
\N,Farmington,CT,17675
\N,Fenwick,CT,10242
\N,Fitchville,CT,2592
\N,ForbesVillage,CT,24307
\N,Forestville,CT,60448
\N,Franklin,CT,1922
\N,FranklinHill,CT,1922
\N,GalesFerry,CT,15031
\N,Gaylordsville,CT,1133
\N,Georgetown,CT,0
\N,Gilman,CT,84
\N,Glasgo,CT,2672
\N,Glastonbury,CT,28762
\N,Glenbrook,CT,9088
\N,Glenville,CT,14792
\N,Goshen,CT,2853
\N,Granby,CT,7513
\N,GreensFarms,CT,0
\N,Greenwich,CT,38819
\N,Griswold,CT,16301
\N,GrosvenorDale,CT,0
\N,GrosvenorDl,CT,0
\N,Groton,CT,31242
\N,GrotonLongPoint,CT,31242
\N,Guilford,CT,22375
\N,Gurleyville,CT,11481
\N,Haddam,CT,2550
\N,HaddamNeck,CT,12808
\N,Hadlyme,CT,0
\N,Hamden,CT,114566
\N,Hampton,CT,2841
\N,Hanover,CT,67
\N,Hartford,CT,296589
\N,Hartfrd,CT,24307
\N,Harwinton,CT,5666
